complaint_id,language,region,complaint_text,translated_text_en,category,sentiment,urgency,order_id,amount_inr,channel,reply
C0110,en,Ahmedabad,Package showing out for delivery since yesterday but nothing has come. Please help quickly.,Package showing out for delivery since yesterday but nothing has come. Please help quickly.,delivery_issue,negative,low,8728621,2640,branch,"Sorry for the delay, we are checking your delivery status and will update soon."
C0111,en,Bengaluru,Product box was okay but inside item is broken.,Product box was okay but inside item is broken.,damaged_product,positive,medium,3500079,2790,online,"Sorry you got a damaged product, we will arrange pickup and refund or replacement."
C0112,hinglish,Delhi,"Customer care ko 1 baar call kiya, bas template type answer mil raha hai. Ye mere liye kaafi urgent hai.",Customer reports a customer service issue issue involving about ₹2240 and wants a quick resolution.,customer_service_issue,negative,high,6800881,2240,online,"Sorry you had this experience, we have escalated your case to the concerned team."
C0113,hi,Mumbai,चैट सपोर्ट से कोई सही जवाब नहीं मिल रहा।,Customer reports a customer service issue issue involving about ₹2000 and wants a quick resolution.,customer_service_issue,negative,low,6683008,2000,phone,"Sorry you had this experience, we have escalated your case to the concerned team."
C0114,hi,Bengaluru,"बोतल लीक हो चुकी है, पूरा पैकेट गीला है। कृपया जल्दी मदद करें।",Customer reports a damaged product issue involving about ₹18030 and wants a quick resolution.,damaged_product,neutral,low,1220665,18030,app,"We regret this issue, kindly raise a return and we will process it quickly."
C0115,hinglish,Delhi,"Customer care ko 4 baar call kiya, bas template type answer mil raha hai.",Customer reports a customer service issue issue involving about ₹3600 and wants a quick resolution.,customer_service_issue,negative,medium,6792452,3600,email,"Sorry you had this experience, we have escalated your case to the concerned team."
C0116,en,Delhi,UPI payment failed but money is debited from my bank.,UPI payment failed but money is debited from my bank.,payment_issue,negative,medium,1128371,3860,phone,"We understand your concern, our payments team is checking this and will update you shortly."
C0117,en,Hyderabad,"Please speed up my refund, it's already been 3 days.","Please speed up my refund, it's already been 3 days.",refund_request,negative,high,4114845,14210,chat,"We are sorry for the delay, your refund is being processed on priority."
C0118,hi,Chennai,कलर और साइज दोनों गलत भेज दिए गए हैं। कृपया जल्दी मदद करें।,Customer reports a wrong product issue involving about ₹960 and wants a quick resolution.,wrong_product,negative,medium,7726393,960,phone,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0119,en,Pune,"Payment got deducted but order is not showing, please fix this. This is very urgent for me.","Payment got deducted but order is not showing, please fix this. This is very urgent for me.",payment_issue,negative,high,9237178,6220,chat,"Sorry about the payment problem, we are verifying the transaction and will resolve it quickly."
C0120,hi,Kolkata,"मैंने कुछ और मंगवाया था, बॉक्स में पूरी तरह दूसरा सामान है।",Customer reports a wrong product issue involving about ₹4300 and wants a quick resolution.,wrong_product,neutral,low,2379241,4300,phone,"Sorry you received the wrong item, please raise a return so we can replace or refund it."
C0121,hi,Ahmedabad,"मेरा अकाउंट अचानक ब्लॉक दिखा रहा है, कुछ भी नहीं कर पा रहा।",Customer reports a account issue issue involving about ₹890 and wants a quick resolution.,account_issue,negative,high,931287,890,email,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C0122,hi,Delhi,"कृपया मेरा रिफंड जल्दी प्रोसेस करें, काफी दिन हो गए हैं। इसे जल्द से जल्द ठीक करें।",Customer reports a refund request issue involving about ₹1490 and wants a quick resolution.,refund_request,negative,medium,5396881,1490,phone,"Apologies, we are following up on your refund and will share a clear timeline soon."
C0123,en,Kolkata,Support se connect hone ke liye bahut time wait karna pad raha hai. Please help quickly.,Support se connect hone ke liye bahut time wait karna pad raha hai. Please help quickly.,customer_service_issue,negative,medium,5531123,3390,online,"We apologize for the poor support, we are assigning this to a senior agent now."
C0124,hinglish,Chennai,"Customer care ko 4 baar call kiya, bas template type answer mil raha hai.",Customer reports a customer service issue issue involving about ₹2400 and wants a quick resolution.,customer_service_issue,positive,medium,5817369,2400,online,"Sorry you had this experience, we have escalated your case to the concerned team."
C0125,hinglish,Bengaluru,KYC upload kiya tha fir bhi pending status hi aa raha hai. Ye mere liye kaafi urgent hai.,Customer reports a account issue issue involving about ₹200 and wants a quick resolution.,account_issue,negative,high,476788,200,online,"Sorry for the trouble with your account, we are reviewing it and will restore access soon."
C0126,en,Kolkata,Delivery boy marked delivered but I didn't get the parcel. Kindly fix this soon.,Delivery boy marked delivered but I didn't get the parcel. Kindly fix this soon.,delivery_issue,negative,medium,1589597,1110,chat,"Sorry for the delay, we are checking your delivery status and will update soon."
C0127,hi,Chennai,"बोतल लीक हो चुकी है, पूरा पैकेट गीला है।",Customer reports a damaged product issue involving about ₹7210 and wants a quick resolution.,damaged_product,negative,high,7864422,7210,online,"We regret this issue, kindly raise a return and we will process it quickly."
C0128,hinglish,Delhi,"Network bar bar drop ho raha hai, calls cut ho ja rahe hain. Isko jaldi resolve karo please.",Customer reports a technical issue issue involving about ₹3500 and wants a quick resolution.,technical_issue,negative,medium,2284071,3500,phone,"Sorry for the technical issue, our team is checking this and will fix it soon."
C0129,en,Lucknow,"Listing shows something else, you sent the wrong item. Kindly fix this soon.","Listing shows something else, you sent the wrong item. Kindly fix this soon.",wrong_product,positive,medium,2569299,1380,phone,We apologize for the mix‑up and will arrange an easy return with refund.
C0130,en,Kolkata,"Customer care ko 1 baar call kiya, koi proper answer nahi mila.","Customer care ko 1 baar call kiya, koi proper answer nahi mila.",customer_service_issue,neutral,medium,3167039,180,branch,"Sorry you had this experience, we have escalated your case to the concerned team."
C0131,hinglish,Lucknow,"Booking cancel ki thi, refund status still processing dikha raha hai. Please jaldi help karo.",Customer reports a refund request issue involving about ₹6220 and wants a quick resolution.,refund_request,negative,high,6492210,6220,app,"We are sorry for the delay, your refund is being processed on priority."
C0132,en,Ahmedabad,Video buffering ho raha hai even on good Wi‑Fi. Kindly fix this soon.,Video buffering ho raha hai even on good Wi‑Fi. Kindly fix this soon.,technical_issue,negative,medium,1327288,4700,app,"Sorry for the technical issue, our team is checking this and will fix it soon."
